Customer_ID,Age,Gender,Credit_Score,Tenure_Years,Balance,Products_Count,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Segment,Exited
CUST-2462,51,Male,800,4,98598.85,2,0,0,123747.07,Silver,1
CUST-2463,61,Male,405,7,8373.35,2,1,0,144075.23,Standard,1
CUST-2464,52,Female,724,2,107515.29,1,1,1,139595.94,Standard,0
CUST-2465,69,Male,752,2,141254.32,3,1,0,35189.32,Standard,1
CUST-2466,39,Female,406,1,68493.74,1,1,1,128733.47,Standard,0
CUST-2467,61,Male,777,4,23101.6,1,1,1,81396.7,Gold,0
CUST-2468,41,Male,831,2,56435.02,1,1,0,133235.76,Standard,0
CUST-2469,34,Female,640,2,154546.18,2,1,0,36160.78,Standard,0
CUST-2470,27,Male,463,5,70897.52,1,0,0,127846.14,Silver,1
CUST-2471,47,Male,730,7,162584.32,1,1,0,44955.31,Standard,1
CUST-2472,63,Female,734,1,64584.77,2,1,0,66730.2,Standard,1
CUST-2473,40,Male,657,3,33547.45,3,1,0,28606.05,Silver,1
CUST-2474,49,Male,690,6,87733.82,2,0,0,40466.01,Silver,1
CUST-2475,34,Male,826,0,91002.63,1,1,0,80715.74,Silver,0
CUST-2476,67,Female,547,0,4205.54,1,0,0,127292.29,Silver,1
CUST-2477,68,Female,770,9,24291.97,2,0,0,121708.72,Standard,1
CUST-2478,34,Female,670,6,37800.28,1,0,0,54412.22,Gold,0
CUST-2479,31,Female,528,6,23603.88,2,0,0,43961.31,Standard,1
CUST-2480,26,Male,734,0,68963.69,1,1,1,73657.93,Standard,0
CUST-2481,57,Male,568,0,192959.95,3,0,0,135408.54,Standard,1
CUST-2482,19,Female,626,3,102335.29,2,0,0,36428.13,Standard,0
CUST-2483,62,Male,786,4,125883.65,1,0,0,92864.25,Standard,1
CUST-2484,42,Male,365,4,71920.91,3,1,1,36100.93,Silver,1
CUST-2485,56,Male,841,3,65374.06,1,1,0,83776.52,Silver,1
CUST-2486,26,Male,728,7,5606.21,1,1,1,40848.94,Standard,0
CUST-2487,39,Female,410,6,100566.4,2,1,1,35042.12,Silver,0
CUST-2488,60,Male,403,8,97238.19,1,0,0,48856.17,Silver,1
CUST-2489,63,Male,517,6,32408.31,1,0,0,56907.0,Standard,1
CUST-2490,21,Male,375,9,153100.48,1,1,1,59533.17,Standard,0
CUST-2491,43,Female,685,0,99042.19,1,0,0,105658.49,Standard,1
CUST-2492,46,Male,825,6,68459.8,1,1,1,31872.73,Standard,0
CUST-2493,62,Male,414,0,30234.87,2,1,1,35101.13,Silver,1
CUST-2494,51,Female,449,6,110880.0,2,1,1,48588.27,Standard,0
CUST-2495,40,Female,423,9,150810.59,1,1,0,134007.88,Standard,1
CUST-2496,54,Male,541,7,57117.87,1,0,1,103575.62,Standard,0
CUST-2497,28,Male,520,8,44540.08,3,1,1,116296.21,Gold,0
CUST-2498,23,Male,622,2,104865.06,4,1,0,71295.27,Standard,1
CUST-2499,35,Male,726,3,31913.32,2,1,1,51652.54,Silver,0
CUST-2500,38,Male,536,3,133656.06,2,1,0,29745.17,Standard,1
CUST-2501,59,Male,372,8,121463.38,2,0,0,86066.95,Silver,1
CUST-2502,53,Male,740,6,18329.33,1,1,0,96785.12,Gold,1
CUST-2503,58,Male,777,2,8267.56,1,1,1,137125.35,Standard,0
CUST-2504,55,Female,530,9,124437.44,1,0,1,135261.62,Gold,0
CUST-2505,51,Female,676,4,59564.46,2,1,0,78085.64,Silver,1
CUST-2506,34,Female,457,6,18202.7,2,0,1,77947.24,Silver,0
CUST-2507,54,Male,684,7,152126.31,2,1,1,45140.36,Silver,0
CUST-2508,42,Male,511,0,63494.76,1,1,1,57181.12,Standard,0
CUST-2509,55,Female,651,1,92460.31,2,0,1,140707.95,Standard,0
CUST-2510,29,Male,842,6,48125.77,2,0,0,42629.5,VIP,0
CUST-2511,40,Male,801,1,125836.1,3,1,0,146087.44,Standard,1
CUST-2512,59,Female,555,6,60996.19,1,1,1,88092.32,VIP,0
CUST-2513,39,Female,427,8,193636.17,2,0,1,82075.85,Silver,0
CUST-2514,38,Female,365,1,140886.56,1,1,0,46829.8,Standard,1
CUST-2515,44,Male,676,6,28207.73,2,1,1,107692.66,Silver,0
CUST-2516,48,Male,445,3,83922.27,2,1,0,82480.69,Gold,1
CUST-2517,23,Female,496,1,77698.8,1,1,1,71332.88,Standard,0
CUST-2518,44,Male,351,6,107315.18,2,1,0,58064.53,Standard,1
CUST-2519,57,Female,359,4,168544.2,1,0,0,33310.85,Silver,1
CUST-2520,51,Female,783,0,117100.98,2,1,1,89916.01,VIP,0
CUST-2521,29,Female,474,4,13249.78,1,0,1,64113.54,Silver,0
CUST-2522,62,Male,430,2,131427.72,2,1,0,113483.15,Standard,1
CUST-2523,24,Male,834,6,2644.79,3,1,0,115440.29,Standard,0
CUST-2524,27,Female,489,5,156212.13,1,1,1,66513.38,Gold,0
CUST-2525,62,Female,675,7,133660.58,2,1,0,108640.09,Standard,1
CUST-2526,34,Female,499,4,62448.35,2,1,1,57334.41,Silver,0
CUST-2527,43,Male,637,1,59195.92,1,1,0,115896.72,Standard,1
CUST-2528,38,Male,710,8,159856.33,2,0,0,27009.64,Standard,0
CUST-2529,45,Female,689,7,156884.0,2,1,1,43951.1,Standard,0
CUST-2530,63,Female,478,5,71108.17,3,1,1,55626.08,Standard,1
CUST-2531,19,Female,787,9,60490.6,3,0,1,121616.94,Silver,0
CUST-2532,60,Male,588,6,112405.13,2,0,0,33297.03,Standard,1
CUST-2533,18,Female,407,8,2664.77,2,1,1,48507.14,Standard,0
CUST-2534,68,Female,547,6,17450.74,2,1,1,69828.01,Standard,1
CUST-2535,53,Female,560,2,26107.75,2,0,0,26146.87,Gold,1
CUST-2536,68,Male,751,5,37896.95,1,0,1,120265.12,Silver,0
CUST-2537,43,Male,739,6,102891.61,1,1,0,95013.14,Standard,1
CUST-2538,46,Female,394,1,198456.14,2,1,1,137584.92,Standard,0
CUST-2539,38,Male,446,2,130870.07,2,0,1,28878.88,Silver,0
CUST-2540,28,Male,628,3,13198.46,2,0,1,58923.84,Gold,0
CUST-2541,57,Female,372,9,105590.3,1,0,0,116406.46,Standard,1
CUST-2542,28,Male,759,5,99832.4,4,1,1,109393.68,Standard,0
CUST-2543,53,Female,810,0,29689.4,1,1,0,55382.18,Silver,1
CUST-2544,66,Male,740,8,184134.2,2,1,1,99460.97,Silver,0
CUST-2545,56,Female,684,4,88712.28,1,1,1,124219.71,Silver,0
CUST-2546,57,Female,393,6,198917.27,1,1,0,29172.59,Standard,1
CUST-2547,52,Male,376,8,84594.39,2,1,1,114703.55,Standard,1
CUST-2548,51,Male,631,8,121983.58,4,1,1,56512.13,Standard,1
CUST-2549,64,Male,446,0,21847.74,1,1,1,143481.41,Standard,1
CUST-2550,41,Male,812,0,91391.34,1,0,0,92277.53,VIP,0
CUST-2551,39,Female,385,2,48514.41,1,0,0,29173.27,Standard,1
CUST-2552,22,Female,458,5,167277.39,1,0,1,75428.83,Silver,0
CUST-2553,50,Male,404,1,157000.0,1,0,1,145788.98,Silver,0
CUST-2554,53,Male,541,9,165011.82,2,1,0,116296.62,Standard,1
CUST-2555,64,Male,568,0,144998.28,3,1,0,62559.88,Gold,1
CUST-2556,37,Female,534,0,166703.96,1,1,1,96908.41,Silver,0
CUST-2557,36,Male,418,4,40964.92,2,1,0,99887.67,VIP,1
CUST-2558,52,Female,666,3,90956.71,1,0,1,27918.52,Standard,0
CUST-2559,69,Female,479,0,138677.53,1,1,1,47354.17,Standard,1
CUST-2560,60,Female,404,3,127841.11,1,1,1,93972.12,Standard,1
CUST-2561,34,Male,727,2,143554.54,2,1,1,75344.07,Standard,0
CUST-2562,62,Female,446,1,45627.42,1,1,1,48754.73,Standard,1
CUST-2563,60,Male,685,8,20588.51,1,1,0,121583.59,Gold,1
CUST-2564,51,Male,436,0,183444.51,1,1,1,86124.36,Standard,0
CUST-2565,26,Female,643,6,112474.21,1,1,1,63746.64,Gold,0
CUST-2566,43,Female,468,3,31611.36,1,1,1,45209.67,Standard,0
CUST-2567,19,Male,557,4,158893.88,3,0,0,101395.42,Silver,1
CUST-2568,26,Male,683,9,183071.06,2,1,0,108282.66,Standard,0
CUST-2569,26,Male,762,4,34743.14,3,1,1,108699.65,Standard,0
CUST-2570,57,Male,503,0,163665.08,1,1,1,52535.92,Gold,1
CUST-2571,34,Male,384,5,186711.79,1,1,1,99417.3,Standard,0
CUST-2572,18,Male,428,8,187733.96,1,1,1,138175.81,Silver,0
CUST-2573,42,Male,416,1,182917.14,1,1,1,69148.45,Silver,0
CUST-2574,60,Female,692,6,109737.78,2,0,1,51345.87,Gold,0
CUST-2575,57,Female,762,5,71886.05,1,0,0,121518.69,Silver,1
CUST-2576,59,Female,383,4,2447.29,1,1,0,47110.37,Standard,1
CUST-2577,42,Male,446,3,13121.53,2,1,1,56718.59,Silver,0
CUST-2578,56,Female,518,3,86338.96,1,1,1,37580.55,Standard,0
CUST-2579,52,Female,518,5,80465.9,4,1,0,58484.29,Standard,1
CUST-2580,20,Female,500,3,37758.07,1,1,0,76291.88,Standard,0
CUST-2581,67,Female,420,4,79700.53,2,1,1,33019.73,Standard,1
CUST-2582,54,Female,352,5,35755.36,1,1,0,133963.61,Standard,1
CUST-2583,61,Female,663,4,169909.46,4,0,1,89209.35,VIP,1
CUST-2584,61,Male,381,6,60340.78,1,0,1,98512.95,Silver,1
CUST-2585,68,Female,636,8,120114.31,2,0,1,71410.72,Gold,1
CUST-2586,47,Female,431,9,101065.77,1,1,0,108729.4,Standard,1
CUST-2587,55,Female,392,6,11324.53,2,1,1,78972.72,Silver,1
CUST-2588,51,Female,740,6,188504.51,1,1,0,120164.22,Standard,1
CUST-2589,29,Male,454,3,105917.97,1,1,1,127675.27,Standard,0
CUST-2590,36,Male,350,0,65686.47,3,1,1,108981.14,Gold,1
CUST-2591,54,Female,410,7,32467.19,4,1,0,86416.95,VIP,1
CUST-2592,61,Female,619,3,68366.8,1,1,1,122783.67,Standard,0
CUST-2593,66,Female,529,0,5081.81,2,0,1,86785.66,Gold,1
CUST-2594,34,Male,573,4,73348.07,1,0,1,38938.74,Silver,0
CUST-2595,27,Male,355,7,106765.7,2,1,0,39542.53,VIP,1
CUST-2596,66,Female,452,3,174501.38,2,1,1,143572.89,Silver,1
CUST-2597,64,Female,359,7,137787.51,2,1,1,51695.38,VIP,1
CUST-2598,29,Female,420,7,23204.88,3,1,1,126990.62,Gold,1
CUST-2599,33,Male,439,2,30401.52,2,1,0,55838.18,Standard,1
CUST-2600,41,Female,575,8,86196.55,1,0,1,78847.51,Standard,0
CUST-2601,36,Male,507,2,39945.84,2,1,1,106868.51,Standard,0
CUST-2602,25,Female,577,0,6542.11,1,1,1,44858.4,Silver,0
CUST-2603,48,Male,754,1,161197.96,2,1,0,117155.81,Gold,1
CUST-2604,38,Male,475,5,4884.99,2,1,1,111239.12,Silver,0
CUST-2605,34,Female,793,9,166307.23,1,1,1,92885.36,Silver,0
CUST-2606,40,Female,558,1,29676.69,2,0,0,95736.22,Standard,1
CUST-2607,54,Male,446,5,194961.0,2,1,0,38221.47,Standard,1
CUST-2608,33,Female,423,0,121170.91,2,1,0,79493.64,Standard,1
CUST-2609,23,Male,464,0,147261.61,1,0,1,35821.42,Silver,0
CUST-2610,25,Male,540,4,22986.24,1,1,0,63482.91,Standard,0
CUST-2611,42,Male,844,9,172558.71,2,1,0,137539.02,Standard,0
CUST-2612,35,Male,519,8,167999.28,1,1,1,96816.68,Standard,0
CUST-2613,42,Male,656,7,130945.55,1,0,1,117837.93,Standard,0
CUST-2614,29,Male,797,2,100952.7,2,1,1,96735.73,Standard,0
CUST-2615,32,Male,553,2,144576.35,1,1,0,49279.59,Standard,1
CUST-2616,43,Female,405,0,2179.71,2,0,1,99351.04,VIP,0
CUST-2617,58,Male,557,2,118895.71,2,0,1,119423.51,Standard,0
CUST-2618,62,Female,390,0,169633.82,2,1,1,42300.63,Gold,1
CUST-2619,43,Male,381,7,72023.08,1,0,0,127113.34,Standard,1
CUST-2620,64,Female,364,0,22549.58,1,1,1,94424.02,Gold,1
CUST-2621,49,Male,411,4,84754.57,1,1,0,25534.4,Silver,1
CUST-2622,27,Male,504,8,145693.79,2,1,0,89972.31,Gold,1
CUST-2623,33,Male,633,6,22352.94,1,1,1,74458.94,Gold,0
CUST-2624,24,Male,558,3,42003.66,4,1,0,62055.81,Silver,1
CUST-2625,34,Male,669,8,30362.82,2,0,1,121407.15,Gold,0
CUST-2626,40,Female,843,8,159592.6,3,1,0,137437.49,Silver,1
CUST-2627,43,Female,536,1,13515.63,1,1,0,120331.64,Silver,1
CUST-2628,38,Female,847,9,137630.71,1,1,0,130846.57,Standard,0
CUST-2629,39,Female,791,9,73924.93,3,0,1,138597.62,Gold,0
CUST-2630,24,Male,479,5,151402.46,1,0,1,139078.66,Gold,0
CUST-2631,31,Male,476,3,192912.3,1,1,1,39329.77,Standard,0
CUST-2632,32,Male,641,7,23794.51,1,0,1,82048.19,Silver,0
CUST-2633,24,Male,463,6,63562.62,4,1,0,25035.81,Gold,1
CUST-2634,26,Male,548,6,162214.96,2,1,1,88307.82,Silver,0
CUST-2635,68,Female,362,9,53965.52,2,0,1,140530.49,VIP,1
CUST-2636,65,Male,620,8,43809.0,2,1,1,49887.79,Standard,1
CUST-2637,25,Male,438,4,165250.22,1,0,1,104973.33,Standard,0
CUST-2638,67,Female,564,5,197429.39,2,1,1,105547.38,Silver,1
CUST-2639,40,Female,793,0,111819.24,1,1,1,45044.25,Standard,0
CUST-2640,46,Male,627,5,56331.7,2,0,0,54815.93,Standard,1
CUST-2641,35,Female,796,1,80314.63,1,0,1,82752.72,Silver,0
CUST-2642,48,Female,823,5,34855.94,1,1,0,48526.17,Standard,0
CUST-2643,47,Male,830,8,152615.57,2,1,1,98124.25,Standard,0
CUST-2644,69,Male,552,7,154921.33,1,0,0,85567.72,Standard,1
CUST-2645,56,Male,423,8,175149.08,2,1,1,89899.77,Silver,1
CUST-2646,52,Female,374,9,6293.91,1,0,0,41808.44,Standard,1
CUST-2647,35,Female,450,7,112834.29,1,0,0,89656.48,Standard,1
CUST-2648,59,Male,525,2,43636.83,2,1,1,31184.77,Silver,1
CUST-2649,56,Male,776,7,68835.72,2,1,1,135191.91,Standard,0
CUST-2650,34,Female,466,5,157206.17,1,1,1,67906.21,Gold,0
CUST-2651,31,Male,515,5,39214.7,2,1,0,132042.17,Standard,1
CUST-2652,48,Male,390,5,128030.01,1,0,0,112707.05,Gold,1
CUST-2653,41,Female,778,2,131258.67,1,0,1,120771.57,Standard,0
CUST-2654,52,Female,693,9,190864.69,1,1,1,64318.06,Gold,0
CUST-2655,61,Female,773,0,155257.02,3,1,0,53467.99,Standard,1
CUST-2656,62,Female,715,3,160923.39,2,1,0,75842.57,Standard,1
CUST-2657,51,Female,469,9,106788.55,1,1,0,28028.23,Gold,1
CUST-2658,20,Male,446,5,38169.38,2,1,1,139844.46,Standard,0
CUST-2659,54,Female,494,9,85687.11,2,1,0,73376.78,Silver,1
CUST-2660,60,Male,565,1,110348.43,1,1,0,148569.58,Standard,1
CUST-2661,57,Female,578,6,136005.43,2,0,1,120181.18,Silver,0
CUST-2662,43,Male,662,6,121934.11,1,1,1,35064.38,Gold,0
CUST-2663,40,Female,479,3,79401.59,2,0,0,107523.53,VIP,1
CUST-2664,61,Male,701,3,53797.31,2,0,1,58854.9,Standard,0
CUST-2665,56,Male,726,0,34477.94,1,1,1,55464.83,Standard,0
CUST-2666,32,Male,667,1,139075.23,1,1,0,57070.33,VIP,0
CUST-2667,66,Male,821,8,129434.34,4,1,0,139509.38,Gold,1
CUST-2668,21,Female,486,9,137787.12,2,1,0,87497.52,Standard,0
CUST-2669,46,Female,673,7,75132.96,2,0,1,108683.86,Silver,0
CUST-2670,39,Male,686,7,53219.16,1,1,0,60118.48,Standard,0
CUST-2671,42,Male,622,8,152184.54,1,1,1,90369.31,VIP,0
CUST-2672,30,Male,466,6,154955.83,1,1,0,68762.52,Standard,1
CUST-2673,35,Male,655,8,91667.66,1,0,1,65142.38,Silver,0
CUST-2674,50,Male,717,9,122768.91,2,1,1,55871.11,Silver,0
CUST-2675,33,Female,443,1,75330.41,3,1,1,76125.86,Gold,1
CUST-2676,62,Male,517,5,140687.49,2,1,0,107503.76,Gold,1
CUST-2677,59,Male,791,2,167308.6,1,0,1,52755.47,Standard,0
CUST-2678,61,Male,552,5,137958.42,2,1,1,145680.5,Silver,1
CUST-2679,19,Male,690,2,103003.94,3,1,1,40576.46,VIP,0
CUST-2680,52,Male,498,7,92272.93,2,1,1,85025.9,Silver,0
CUST-2681,59,Female,751,3,128821.61,2,1,0,35628.53,Silver,1
CUST-2682,51,Male,532,9,136282.37,4,1,0,27833.17,Silver,1
CUST-2683,47,Male,762,5,112187.16,2,1,1,140334.66,Standard,0
CUST-2684,30,Male,501,8,125363.51,1,1,0,126298.1,Silver,1
CUST-2685,30,Male,423,1,20221.15,1,1,0,111769.42,Standard,1
CUST-2686,35,Male,714,1,190401.34,4,1,0,133148.85,Standard,1
CUST-2687,49,Female,750,6,158363.84,2,1,0,125356.05,Gold,1
CUST-2688,49,Female,623,1,75411.65,1,1,1,105904.72,Standard,0
CUST-2689,52,Female,391,1,112999.71,2,1,1,130917.79,Standard,1
CUST-2690,56,Male,845,3,10417.58,2,0,1,73850.07,Standard,0
CUST-2691,63,Male,561,8,9204.33,4,1,1,94093.98,Standard,1
CUST-2692,69,Female,450,7,50908.87,1,1,0,122038.83,Gold,1
CUST-2693,46,Female,394,1,138250.63,2,1,1,35599.75,Silver,0
CUST-2694,66,Female,431,7,170577.4,3,1,1,132330.68,Standard,1
CUST-2695,46,Male,366,3,112277.99,1,1,0,44603.81,Standard,1
CUST-2696,61,Male,422,1,106894.42,1,1,1,133067.66,Standard,1
CUST-2697,33,Male,363,9,81059.6,3,0,0,63916.61,Standard,1
CUST-2698,61,Female,782,6,33157.99,2,0,0,65847.86,Silver,1
CUST-2699,64,Female,506,5,24552.47,2,0,1,34243.59,Standard,1
CUST-2700,27,Female,572,9,152375.27,2,0,0,135737.45,Silver,0
CUST-2701,47,Male,481,4,185573.21,1,0,0,46813.8,Standard,1
CUST-2702,42,Female,687,0,92198.36,3,0,1,103756.24,Standard,0
CUST-2703,56,Male,753,1,132229.69,1,1,1,105495.95,Standard,0
CUST-2704,37,Male,725,7,182977.07,1,1,1,60143.94,Standard,0
CUST-2705,22,Male,725,0,18932.61,1,1,0,148207.62,Gold,0
CUST-2706,18,Female,396,2,154325.81,1,1,1,33020.78,Standard,0
CUST-2707,47,Male,456,1,123746.56,2,1,0,100984.0,Standard,1
CUST-2708,66,Male,457,4,120128.8,2,0,1,84942.99,Gold,1
CUST-2709,20,Female,614,3,59215.55,3,1,1,55685.51,Silver,0
CUST-2710,62,Male,554,6,137094.78,1,1,1,45443.96,Standard,1
CUST-2711,31,Male,428,4,159164.75,2,1,1,117135.54,VIP,0
CUST-2712,47,Male,504,7,23458.77,2,1,1,139539.36,Standard,0
CUST-2713,67,Male,620,3,107170.76,2,1,1,38443.28,Silver,1
CUST-2714,21,Female,825,5,21151.77,2,1,1,49247.53,Standard,0
CUST-2715,35,Male,834,3,174642.23,1,1,0,148283.72,Silver,0
CUST-2716,54,Male,596,1,102019.71,1,1,1,26877.83,Silver,0
CUST-2717,42,Female,368,0,161785.17,1,1,0,88531.5,Standard,1
CUST-2718,65,Female,695,0,74249.04,2,1,0,89514.11,Silver,1
CUST-2719,18,Female,785,7,25890.57,4,1,0,57895.19,Silver,0
CUST-2720,63,Male,375,3,9258.36,1,1,0,107878.61,Silver,1
CUST-2721,32,Male,566,4,57020.41,1,1,1,143117.61,Gold,0
CUST-2722,26,Female,503,7,49602.51,1,1,0,81276.74,Silver,0
CUST-2723,32,Female,503,6,112510.04,2,1,0,118677.44,Standard,1
CUST-2724,66,Female,523,7,5326.03,1,1,0,105758.78,Silver,1
CUST-2725,41,Female,441,7,104593.54,1,1,0,84117.73,Silver,1
CUST-2726,21,Female,782,5,78962.58,1,1,1,31226.54,Standard,0
CUST-2727,29,Male,687,9,115847.33,2,0,0,117718.73,Silver,0
CUST-2728,54,Male,829,1,140781.09,2,1,1,70406.43,Silver,0
CUST-2729,54,Female,530,5,127184.3,2,1,1,53061.84,VIP,0
CUST-2730,60,Male,480,0,196944.23,1,1,1,143533.58,Silver,1
CUST-2731,23,Male,799,0,28514.8,2,1,1,121687.85,Standard,0
CUST-2732,56,Female,830,2,86517.66,1,1,1,145283.59,Silver,0
CUST-2733,63,Female,647,2,85541.32,1,0,1,57027.12,Gold,0
CUST-2734,41,Male,624,4,83993.59,2,0,0,129474.17,Gold,1
CUST-2735,28,Male,622,0,133095.88,1,1,1,100965.18,Gold,0
CUST-2736,30,Male,841,9,98475.78,2,0,1,147687.96,Gold,0
CUST-2737,51,Female,766,5,103969.08,1,1,0,143289.62,Standard,1
CUST-2738,42,Female,425,6,87038.84,1,1,1,146621.01,Silver,0
CUST-2739,24,Male,526,9,198348.19,3,1,1,143970.95,Silver,0
CUST-2740,69,Male,533,2,185584.71,2,1,1,25957.61,Standard,1
CUST-2741,21,Female,668,3,62237.11,2,1,1,117635.68,Standard,0
CUST-2742,25,Male,480,9,23207.19,2,1,1,58991.82,Gold,0
CUST-2743,37,Female,712,9,168113.18,2,1,0,113128.39,Silver,0
CUST-2744,46,Female,398,9,199436.88,2,1,0,147576.4,VIP,1
CUST-2745,68,Male,404,9,59229.17,2,1,0,29919.92,VIP,1
CUST-2746,62,Female,503,9,72199.2,1,1,1,95873.48,Standard,1
CUST-2747,63,Male,704,2,188385.0,1,1,1,116869.14,Gold,0
CUST-2748,27,Male,549,0,142514.77,2,1,1,56669.85,Standard,0
CUST-2749,60,Female,657,7,59832.03,1,1,1,53140.24,Silver,0
CUST-2750,51,Male,705,9,116628.25,1,0,1,32543.19,Standard,0
CUST-2751,43,Female,722,9,188901.69,1,1,0,36739.98,Standard,1
CUST-2752,58,Female,467,1,162550.81,1,0,1,107093.74,Gold,1
CUST-2753,66,Male,612,0,148624.71,1,1,1,88151.33,Standard,1
CUST-2754,20,Male,395,7,147662.27,1,1,1,28759.03,Silver,0
CUST-2755,23,Male,651,6,36426.04,1,0,1,146207.72,Standard,0
CUST-2756,22,Male,705,6,165111.57,1,1,0,107005.73,Standard,0
CUST-2757,22,Male,749,3,55947.61,2,1,0,89433.57,Standard,0
CUST-2758,64,Male,757,8,186142.96,1,1,1,59090.53,Silver,0
CUST-2759,40,Male,538,5,73563.36,3,1,1,107262.36,Standard,1
CUST-2760,66,Female,659,1,171674.42,2,1,0,70520.98,Standard,1
CUST-2761,26,Female,667,0,53980.47,2,1,0,112811.77,Silver,0
CUST-2762,52,Female,478,0,103390.86,2,0,0,110321.49,Standard,1
CUST-2763,37,Male,398,8,22270.17,1,1,1,36592.97,Standard,0
CUST-2764,66,Male,374,3,132363.66,1,1,1,138657.59,Gold,1
CUST-2765,59,Female,615,4,167379.78,3,0,1,85871.78,Standard,1
CUST-2766,52,Male,467,2,143971.01,1,1,1,74118.12,Standard,0
CUST-2767,67,Male,813,3,105128.44,3,1,0,144432.77,Silver,1
CUST-2768,35,Female,493,7,9978.06,2,1,1,79776.16,Silver,0
CUST-2769,34,Female,791,3,186754.76,1,1,1,115152.61,Silver,0
CUST-2770,41,Female,549,8,141392.42,2,1,1,106892.06,VIP,0
CUST-2771,20,Male,506,8,149426.98,2,1,0,45642.51,Standard,0
CUST-2772,49,Female,836,5,159141.43,1,1,1,148892.85,VIP,0
CUST-2773,52,Female,697,1,149800.94,1,0,1,82950.54,VIP,0
CUST-2774,55,Female,483,9,88782.12,2,0,0,74347.82,Gold,1
CUST-2775,30,Female,749,6,146990.74,2,1,1,139951.69,Standard,0
CUST-2776,64,Female,497,8,125380.33,1,0,1,91154.79,Gold,1
CUST-2777,42,Male,685,5,170949.25,1,1,1,113134.62,Standard,0
CUST-2778,26,Male,420,2,160689.5,3,1,0,130780.76,Silver,1
CUST-2779,21,Female,582,6,9233.5,2,1,0,54436.8,Standard,0
CUST-2780,31,Female,683,4,76398.53,2,1,0,46183.32,Gold,0
CUST-2781,54,Female,648,0,7908.51,4,0,0,33563.35,Silver,1
CUST-2782,51,Male,503,2,21312.91,1,1,0,137141.66,Standard,1
CUST-2783,28,Male,439,4,120680.73,2,1,0,50045.89,Gold,1
CUST-2784,58,Female,683,6,174890.54,2,1,1,63469.26,Silver,0
CUST-2785,20,Female,548,2,24845.13,2,1,0,60725.87,Silver,0
CUST-2786,45,Female,510,5,90766.77,1,1,1,63073.5,Standard,0
CUST-2787,46,Female,375,4,182264.9,1,0,0,108507.64,Gold,1
CUST-2788,26,Female,470,0,163045.9,2,0,0,144264.19,Silver,1
CUST-2789,20,Female,650,9,104413.91,1,1,1,66181.68,Standard,0
CUST-2790,42,Female,561,5,154542.72,3,1,1,75955.89,Silver,1
CUST-2791,51,Female,412,7,105016.06,1,1,1,121393.37,Silver,1
CUST-2792,29,Female,800,0,32460.38,1,0,1,79042.24,Silver,0
CUST-2793,59,Male,785,1,25822.49,1,1,1,140755.35,Standard,0
CUST-2794,26,Male,417,3,38485.28,2,1,1,87902.26,Standard,0
CUST-2795,32,Female,602,1,70833.5,3,0,1,68466.86,Silver,0
CUST-2796,57,Male,759,8,186175.32,2,1,0,146446.56,Gold,1
CUST-2797,42,Male,808,9,160136.0,3,1,1,78222.73,Silver,0
CUST-2798,22,Male,351,7,87127.51,1,1,1,53896.86,Standard,0
CUST-2799,28,Male,747,7,99122.27,1,1,1,47212.6,Standard,0
CUST-2800,51,Male,457,3,53856.28,2,1,0,149397.67,Silver,1
CUST-2801,41,Male,635,4,141166.24,3,1,1,119123.46,Gold,0
CUST-2802,32,Female,398,3,160750.37,2,1,1,76082.47,Standard,0
CUST-2803,55,Male,489,8,48542.03,2,1,0,128295.42,Silver,1
CUST-2804,25,Male,567,1,9322.5,1,0,1,93350.77,Standard,0
CUST-2805,22,Male,393,7,125153.9,1,1,1,64673.7,Standard,0
CUST-2806,65,Female,766,1,112939.91,3,0,1,117923.23,Standard,1
CUST-2807,43,Male,618,0,81024.1,1,1,0,118236.84,Gold,1
CUST-2808,35,Female,427,9,129134.89,1,1,0,87521.15,Gold,1
CUST-2809,23,Female,565,2,110572.05,2,1,0,30644.79,Standard,0
CUST-2810,54,Female,731,8,50865.73,1,1,1,34627.81,Silver,0
CUST-2811,65,Male,447,2,80148.07,2,1,0,123593.68,Standard,1
CUST-2812,30,Female,585,8,86194.6,1,1,1,127934.55,Silver,0
CUST-2813,45,Male,631,6,176169.35,2,1,1,109786.22,Silver,0
CUST-2814,22,Female,498,9,192219.93,2,1,1,129883.57,Standard,0
CUST-2815,30,Female,761,0,178707.27,2,0,0,114935.93,Standard,0
CUST-2816,34,Male,653,9,144116.43,2,1,1,137116.83,Gold,0
CUST-2817,67,Male,833,4,117413.55,1,1,0,43799.78,Silver,1
CUST-2818,57,Male,773,8,138163.07,2,1,0,73467.69,Standard,1
CUST-2819,62,Female,415,2,187882.73,2,1,1,83013.85,Silver,1
CUST-2820,49,Male,583,8,50749.75,2,0,1,62207.97,Gold,0
CUST-2821,46,Female,806,4,107488.98,1,1,1,115670.81,Silver,0
CUST-2822,68,Male,436,8,138232.0,1,1,1,139054.85,Standard,1
CUST-2823,20,Female,428,9,136170.15,1,1,1,76560.27,Silver,0
CUST-2824,57,Female,554,5,51203.51,2,0,0,142692.75,Silver,1
CUST-2825,51,Female,628,8,117759.57,1,1,1,89596.11,Silver,0
CUST-2826,57,Female,686,6,159386.72,3,1,0,90314.45,VIP,1
CUST-2827,44,Male,603,6,95540.72,2,1,1,100027.44,Standard,0
